Source.Name,¼Ó¼º,DeployLocationID,Tag,AreaObjectID,#Territory:Position_X,#Territory:Position_Y,Territory:TerritoryType,Territory:Position,Territory:Radius,Territory:Direction
db_area_41001_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41001_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41001_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41001_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41001_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41001_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41001_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41001_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41001_deploy_location.xlsm,b_0,28,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41002_deploy_location.xlsm,b_0,1,C0,410040,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41002_deploy_location.xlsm,b_0,2,B0,410030,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41002_deploy_location.xlsm,b_0,3,C0,410040,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41002_deploy_location.xlsm,b_0,4,B0,410030,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41002_deploy_location.xlsm,b_0,5,B0,410030,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41002_deploy_location.xlsm,b_0,6,C0,410040,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41002_deploy_location.xlsm,b_0,7,B0,410030,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41002_deploy_location.xlsm,b_0,8,C0,410040,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41002_deploy_location.xlsm,b_0,9,C1,410041,68,35,Square,"{""X"":68,""Y"":35}",2,180
db_area_41002_deploy_location.xlsm,b_0,10,B0,410030,72,25,Square,"{""X"":72,""Y"":25}",2,180
db_area_41002_deploy_location.xlsm,b_0,11,C0,410040,55,11,Square,"{""X"":55,""Y"":11}",2,180
db_area_41002_deploy_location.xlsm,b_0,12,Elite0,410010,45,12,Square,"{""X"":45,""Y"":12}",2,180
db_area_41002_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41002_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41002_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41002_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41002_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41002_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41002_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41002_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41002_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41002_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41002_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41002_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41002_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41002_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41003_deploy_location.xlsm,b_0,1,D0,410050,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41003_deploy_location.xlsm,b_0,2,D0,410050,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41003_deploy_location.xlsm,b_0,3,D1,410051,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41003_deploy_location.xlsm,b_0,4,D0,410050,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41003_deploy_location.xlsm,b_0,5,D0,410050,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41003_deploy_location.xlsm,b_0,6,D0,410050,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41003_deploy_location.xlsm,b_0,7,D0,410050,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41003_deploy_location.xlsm,b_0,8,D1,410051,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41003_deploy_location.xlsm,b_0,9,D0,410050,68,35,Square,"{""X"":68,""Y"":35}",2,180
db_area_41003_deploy_location.xlsm,b_0,10,D0,410050,72,25,Square,"{""X"":72,""Y"":25}",2,180
db_area_41003_deploy_location.xlsm,b_0,11,D1,410051,55,11,Square,"{""X"":55,""Y"":11}",2,180
db_area_41003_deploy_location.xlsm,b_0,12,D1,410051,45,12,Square,"{""X"":45,""Y"":12}",2,180
db_area_41003_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41003_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41003_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41003_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41003_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41003_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41003_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41003_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41003_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41003_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41003_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41003_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41003_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41003_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41004_deploy_location.xlsm,b_0,1,E0,410060,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41004_deploy_location.xlsm,b_0,2,D0,410050,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41004_deploy_location.xlsm,b_0,3,E0,410060,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41004_deploy_location.xlsm,b_0,4,E0,410060,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41004_deploy_location.xlsm,b_0,5,E0,410060,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41004_deploy_location.xlsm,b_0,6,D0,410050,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41004_deploy_location.xlsm,b_0,7,D0,410050,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41004_deploy_location.xlsm,b_0,8,D0,410050,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41004_deploy_location.xlsm,b_0,9,E0,410060,68,35,Square,"{""X"":68,""Y"":35}",2,180
db_area_41004_deploy_location.xlsm,b_0,10,E0,410060,72,25,Square,"{""X"":72,""Y"":25}",2,180
db_area_41004_deploy_location.xlsm,b_0,11,E0,410060,55,11,Square,"{""X"":55,""Y"":11}",2,180
db_area_41004_deploy_location.xlsm,b_0,12,D0,410050,45,12,Square,"{""X"":45,""Y"":12}",2,180
db_area_41004_deploy_location.xlsm,b_0,13,E0,410060,41,11,Square,"{""X"":41,""Y"":11}",2,180
db_area_41004_deploy_location.xlsm,b_0,14,Elite1,410011,40,34,Square,"{""X"":40,""Y"":34}",2,180
db_area_41004_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41004_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41004_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41004_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41004_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41004_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41004_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41004_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41004_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41004_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41004_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41004_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41004_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41004_deploy_location.xlsm,b_0,28,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41005_deploy_location.xlsm,b_0,1,A1,410021,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41005_deploy_location.xlsm,b_0,2,A0,410020,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41005_deploy_location.xlsm,b_0,3,A1,410021,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41005_deploy_location.xlsm,b_0,4,A1,410021,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41005_deploy_location.xlsm,b_0,5,A2,410022,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41005_deploy_location.xlsm,b_0,6,A0,410020,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41005_deploy_location.xlsm,b_0,7,A1,410021,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41005_deploy_location.xlsm,b_0,8,A2,410022,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41005_deploy_location.xlsm,b_0,9,A1,410021,68,35,Square,"{""X"":68,""Y"":35}",2,180
db_area_41005_deploy_location.xlsm,b_0,10,A2,410022,72,25,Square,"{""X"":72,""Y"":25}",2,180
db_area_41005_deploy_location.xlsm,b_0,11,Elite0,410010,55,11,Square,"{""X"":55,""Y"":11}",2,180
db_area_41005_deploy_location.xlsm,b_0,12,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41005_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41005_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41005_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41005_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41005_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41005_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41005_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41005_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41005_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41005_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41005_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41005_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41005_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41006_deploy_location.xlsm,b_0,1,B0,410030,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41006_deploy_location.xlsm,b_0,2,B1,410031,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41006_deploy_location.xlsm,b_0,3,B0,410030,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41006_deploy_location.xlsm,b_0,4,B0,410030,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41006_deploy_location.xlsm,b_0,5,B1,410031,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41006_deploy_location.xlsm,b_0,6,B1,410031,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41006_deploy_location.xlsm,b_0,7,C1,410041,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41006_deploy_location.xlsm,b_0,8,B1,410031,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41006_deploy_location.xlsm,b_0,9,B1,410031,68,35,Square,"{""X"":68,""Y"":35}",2,180
db_area_41006_deploy_location.xlsm,b_0,10,C1,410041,72,25,Square,"{""X"":72,""Y"":25}",2,180
db_area_41006_deploy_location.xlsm,b_0,11,C1,410041,55,11,Square,"{""X"":55,""Y"":11}",2,180
db_area_41006_deploy_location.xlsm,b_0,12,C1,410041,45,12,Square,"{""X"":45,""Y"":12}",2,180
db_area_41006_deploy_location.xlsm,b_0,13,C1,410041,41,11,Square,"{""X"":41,""Y"":11}",2,180
db_area_41006_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41006_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41006_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41006_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41006_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41006_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41006_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41006_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41006_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41006_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41006_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41006_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41006_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41006_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41007_deploy_location.xlsm,b_0,1,A2,410022,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41007_deploy_location.xlsm,b_0,2,A2,410022,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41007_deploy_location.xlsm,b_0,3,B1,410031,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41007_deploy_location.xlsm,b_0,4,B1,410031,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41007_deploy_location.xlsm,b_0,5,B1,410031,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41007_deploy_location.xlsm,b_0,6,C1,410041,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41007_deploy_location.xlsm,b_0,7,A2,410022,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41007_deploy_location.xlsm,b_0,8,B1,410031,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41007_deploy_location.xlsm,b_0,9,C1,410041,68,35,Square,"{""X"":68,""Y"":35}",2,180
db_area_41007_deploy_location.xlsm,b_0,10,B1,410031,72,25,Square,"{""X"":72,""Y"":25}",2,180
db_area_41007_deploy_location.xlsm,b_0,11,B1,410031,55,11,Square,"{""X"":55,""Y"":11}",2,180
db_area_41007_deploy_location.xlsm,b_0,12,C1,410041,45,12,Square,"{""X"":45,""Y"":12}",2,180
db_area_41007_deploy_location.xlsm,b_0,13,C1,410041,41,11,Square,"{""X"":41,""Y"":11}",2,180
db_area_41007_deploy_location.xlsm,b_0,14,B1,410031,40,34,Square,"{""X"":40,""Y"":34}",2,180
db_area_41007_deploy_location.xlsm,b_0,15,B1,410031,66,16,Square,"{""X"":66,""Y"":16}",2,180
db_area_41007_deploy_location.xlsm,b_0,16,B1,410031,74,29,Square,"{""X"":74,""Y"":29}",2,180
db_area_41007_deploy_location.xlsm,b_0,17,C1,410041,37,30,Square,"{""X"":37,""Y"":30}",2,180
db_area_41007_deploy_location.xlsm,b_0,18,C2,410042,46,8,Square,"{""X"":46,""Y"":8}",2,180
db_area_41007_deploy_location.xlsm,b_0,19,Boss_0,410000,32,25,Square,"{""X"":32,""Y"":25}",2,180
db_area_41007_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41007_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41007_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41007_deploy_location.xlsm,b_0,23,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41007_deploy_location.xlsm,b_0,24,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41007_deploy_location.xlsm,b_0,25,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41007_deploy_location.xlsm,b_0,26,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41007_deploy_location.xlsm,b_0,27,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41007_deploy_location.xlsm,b_0,28,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41007_deploy_location.xlsm,b_0,29,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41007_deploy_location.xlsm,b_0,30,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41007_deploy_location.xlsm,b_0,31,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41007_deploy_location.xlsm,b_0,32,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41007_deploy_location.xlsm,b_0,33,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41008_deploy_location.xlsm,b_0,1,F0,410070,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41008_deploy_location.xlsm,b_0,2,F0,410070,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41008_deploy_location.xlsm,b_0,3,F0,410070,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41008_deploy_location.xlsm,b_0,4,F0,410070,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41008_deploy_location.xlsm,b_0,5,G0,410080,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41008_deploy_location.xlsm,b_0,6,F0,410070,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41008_deploy_location.xlsm,b_0,7,F0,410070,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41008_deploy_location.xlsm,b_0,8,G0,410080,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41008_deploy_location.xlsm,b_0,9,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41008_deploy_location.xlsm,b_0,10,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41008_deploy_location.xlsm,b_0,11,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41008_deploy_location.xlsm,b_0,12,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41008_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41008_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41008_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41008_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41008_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41008_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
db_area_41008_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,48,10,Position,"{""X"":48,""Y"":10}",0,180
db_area_41008_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,35,29,Position,"{""X"":35,""Y"":29}",0,180
db_area_41008_deploy_location.xlsm,b_0,21,CommonGimmick_Tower,70002,52,9,Position,"{""X"":52,""Y"":9}",0,180
db_area_41008_deploy_location.xlsm,b_0,22,CommonGimmick_Tower,70002,75,33,Position,"{""X"":75,""Y"":33}",0,180
db_area_41009_deploy_location.xlsm,b_0,1,G0,410080,63,13,Square,"{""X"":63,""Y"":13}",2,180
db_area_41009_deploy_location.xlsm,b_0,2,F0,410070,69,32,Square,"{""X"":69,""Y"":32}",2,180
db_area_41009_deploy_location.xlsm,b_0,3,G0,410080,68,19,Square,"{""X"":68,""Y"":19}",2,180
db_area_41009_deploy_location.xlsm,b_0,4,G0,410080,34,14,Square,"{""X"":34,""Y"":14}",2,180
db_area_41009_deploy_location.xlsm,b_0,5,F0,410070,35,11,Square,"{""X"":35,""Y"":11}",2,180
db_area_41009_deploy_location.xlsm,b_0,6,F0,410070,65,28,Square,"{""X"":65,""Y"":28}",2,180
db_area_41009_deploy_location.xlsm,b_0,7,F0,410070,53,27,Square,"{""X"":53,""Y"":27}",2,180
db_area_41009_deploy_location.xlsm,b_0,8,F0,410070,49,28,Square,"{""X"":49,""Y"":28}",2,180
db_area_41009_deploy_location.xlsm,b_0,9,F0,410070,68,35,Square,"{""X"":68,""Y"":35}",2,180
db_area_41009_deploy_location.xlsm,b_0,10,G0,410080,72,25,Square,"{""X"":72,""Y"":25}",2,180
db_area_41009_deploy_location.xlsm,b_0,11,CommonGimmick_Tower,70002,58,12,Position,"{""X"":58,""Y"":12}",0,180
db_area_41009_deploy_location.xlsm,b_0,12,CommonGimmick_Tower,70002,51,26,Position,"{""X"":51,""Y"":26}",0,180
db_area_41009_deploy_location.xlsm,b_0,13,CommonGimmick_Tower,70002,35,27,Position,"{""X"":35,""Y"":27}",0,180
db_area_41009_deploy_location.xlsm,b_0,14,CommonGimmick_Tower,70002,55,27,Position,"{""X"":55,""Y"":27}",0,180
db_area_41009_deploy_location.xlsm,b_0,15,CommonGimmick_Tower,70002,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_41009_deploy_location.xlsm,b_0,16,CommonGimmick_Tower,70002,38,12,Position,"{""X"":38,""Y"":12}",0,180
db_area_41009_deploy_location.xlsm,b_0,17,CommonGimmick_Tower,70002,64,17,Position,"{""X"":64,""Y"":17}",0,180
db_area_41009_deploy_location.xlsm,b_0,18,CommonGimmick_Tower,70002,42,32,Position,"{""X"":42,""Y"":32}",0,180
db_area_41009_deploy_location.xlsm,b_0,19,CommonGimmick_Tower,70002,70,23,Position,"{""X"":70,""Y"":23}",0,180
db_area_41009_deploy_location.xlsm,b_0,20,CommonGimmick_Tower,70002,31,20,Position,"{""X"":31,""Y"":20}",0,180
